Left: 122, Right: 164, Top: 58, Bottom: 135, Weight: 2043, color: (205, 187, 60)
Left: 126, Right: 158, Top: 34, Bottom: 57, Weight: 551, color: (211, 202, 73)
Left: 238, Right: 279, Top: 30, Bottom: 103, Weight: 1663, color: (192, 180, 72)
Left: 245, Right: 293, Top: 27, Bottom: 99, Weight: 1760, color: (189, 177, 89)
Left: 86, Right: 119, Top: 55, Bottom: 133, Weight: 1926, color: (216, 204, 73)
Left: 95, Right: 128, Top: 33, Bottom: 56, Weight: 571, color: (217, 212, 76)
Left: 236, Right: 278, Top: 32, Bottom: 106, Weight: 1762, color: (195, 183, 96)
Left: 81, Right: 114, Top: 61, Bottom: 136, Weight: 1823, color: (221, 208, 84)
Left: 92, Right: 124, Top: 39, Bottom: 63, Weight: 581, color: (218, 212, 73)
Left: 117, Right: 155, Top: 58, Bottom: 135, Weight: 1932, color: (214, 198, 77)
Left: 249, Right: 300, Top: 34, Bottom: 105, Weight: 1774, color: (186, 168, 70)
Left: 119, Right: 151, Top: 34, Bottom: 57, Weight: 575, color: (217, 208, 74)
Left: 215, Right: 251, Top: 33, Bottom: 108, Weight: 1723, color: (189, 170, 69)
Left: 74, Right: 107, Top: 57, Bottom: 134, Weight: 1797, color: (221, 208, 83)
Left: 86, Right: 118, Top: 35, Bottom: 59, Weight: 574, color: (220, 214, 72)
Left: 222, Right: 266, Top: 27, Bottom: 97, Weight: 1638, color: (194, 173, 67)
Left: 112, Right: 146, Top: 33, Bottom: 112, Weight: 1958, color: (212, 197, 74)
Left: 119, Right: 152, Top: 11, Bottom: 35, Weight: 571, color: (208, 201, 72)
Left: 149, Right: 191, Top: 5, Bottom: 106, Weight: 2608, color: (192, 175, 57)
Left: 196, Right: 230, Top: 16, Bottom: 94, Weight: 1862, color: (195, 181, 95)
Left: 72, Right: 107, Top: 43, Bottom: 122, Weight: 2013, color: (217, 205, 73)
Left: 84, Right: 118, Top: 21, Bottom: 45, Weight: 586, color: (221, 214, 73)
Left: 245, Right: 293, Top: 0, Bottom: 74, Weight: 1968, color: (184, 166, 64)
Left: 39, Right: 78, Top: 39, Bottom: 117, Weight: 1987, color: (220, 211, 79)
Left: 58, Right: 92, Top: 17, Bottom: 42, Weight: 598, color: (212, 213, 79)
Left: 266, Right: 316, Top: 9, Bottom: 86, Weight: 2226, color: (196, 175, 60)
Left: 88, Right: 119, Top: 62, Bottom: 136, Weight: 1838, color: (225, 211, 84)
Left: 97, Right: 130, Top: 39, Bottom: 64, Weight: 604, color: (211, 204, 69)
Left: 249, Right: 283, Top: 18, Bottom: 96, Weight: 2080, color: (232, 208, 76)
Left: 100, Right: 132, Top: 55, Bottom: 133, Weight: 1833, color: (226, 211, 84)
Left: 105, Right: 137, Top: 31, Bottom: 55, Weight: 588, color: (216, 209, 69)
Left: 301, Right: 347, Top: 9, Bottom: 89, Weight: 2359, color: (176, 160, 56)
Left: 55, Right: 92, Top: 58, Bottom: 136, Weight: 1805, color: (246, 234, 97)
Left: 75, Right: 106, Top: 37, Bottom: 62, Weight: 576, color: (208, 203, 65)
